christen														
chronicle	  تۆماری رووداوەکان بەپێی ریزی مێژووی	کرۆنیک	مێژووچکه											
chum														
chunk														
church	  کڵێسا													
cigaret														
cigarette														
cipher														
circle	  بازنه													
circulate	  سووڕاندنەوە	وەگەڕخستن	بڵاوکردنەوە	پەخشکردنەوە	سووڕانەوە	خولانەوە								
circumscribe														
circumstance	  بارودۆخ	هەلومەرج	زەمینە											
circumstances														
circumvent														
citizen	  هاووڵاتی													
citizenry														
city	  شار	باژێر												
civilise														
civilize														
clack														
claim	  داخوازی	ویست	بانگەشه											
clamor														
clams														
clan	  خێڵ													
clap	  چەپڵەلێدان													
clapper														
clash	  پێکدادان	لێکدان	تێک ئەنگوان	بەرەنگاربوونەوە	جەنگ	شەڕ								
class	  چین	جۆر	پۆل											
classification	  پۆلێنکردن													
classify	  پۆلێن دەکا													
claver														
claxon														
clay	  قوڕ	هەڕگ												
clean	  خاوێن کردنەوە	سڕینەوە	پاک کردنەوە	خاوێن	پاقژ	پاک								
cleaner														
cleaning														
cleanness														
cleanse														
cleanser														
cleansing														
cleanup														
clear	  سایی	ساماڵ	ساف	پاککردنەوە										
cleave														
cleft														
clergy	  شێخ	مەلا	پیاوی ئایینی											
click	  کرتە	کرتە کردن												
clientele														
cliff	  زنار	زانک	تەخته بەرد											
climb	  وەسەرکەوتن	چوونەسەر	پیاهەڵگەڕان	هەڵکشان	چوونەبان									
cling	  پێوەئاڵان	پێوەلکان												
clink														
clip	  گرتە	کلیپ	چەپک											
clique	  چەتە													
cloak	  پەردە	پاڵتۆ												
clock	  کاتژمێر	سەعات												
clod														
clog	  لەمبەردائەنێ													
close	  داخستن	پێوەدان	نزیکبوونەوە	نزیک										
closet														
closing	  داخستن	بەستن												
closure	  کۆتایی													
cloth	  جلوبەرگ	جل	جلک											
clothing	  بازرگانی جلوبەرگ													
cloud	  هەور	پەڵه												
club	  یانە													
clubhouse														
clump														
clutch	  گرتن	دەستەهێلکە												
cnidarian														
coach	  ڕاهێنەر	پاس	گالیسکە											
coalesce														
coalition	  هاوپەیمانی													
coast	  رۆخ	بەراو	قەراخی دەریا	کەنار	کەناری دەریا									
coat	  پاڵتۆ	فەروو	بەرگ											
coating	  ڕووکەشکردن													
cock	  کەڵەشێر													
cocker														
cockscomb														
coddle														
code	  کۆد	هێما	ڕەمز	نهێنی										
coelenterate														
coerce														
coevals														
coffee	  قاوە	کۆفی												
cogitate														
cognisance														
cognise														
cognition	  پێزانین	دەرک												
cognizance														
cognize														
cognomen														
cohere	  یەکدەگرێ													
coherence	  سازان	پێکەوەلکان												
coherency														
cohesion	  یەکگرتن	پێکەوەلکان												
cohesiveness														
cohort														
coin	  سککه	قەرەپووڵ	پارەی کانزا	پارەی ئاسن										
coinage	  پارەلێدان													
coke														
coldness														
collapse	  داڕمان	تێکڕمین	تێکقورمان	تێکڕووخان	تێکتەپین	لەناوچوون								
collar	  یەخە	بەرۆک												
collect	  کۆکردنەوە	خڕکردنەوە												
collecting														
collection														
college	  کۆلێژ													
colligate														
collision	  بەریەککەوتن													
colly														
colonialism	  کۆلۆنیالیزم	داگیرکاری												
colony	  داگیرکراو	ژێرچەپۆکە	کۆڵۆنی	کۆچەرگا	مەژیرگە	جڤاک	کۆڕ							
color	  ڕەنگ													
coloring														
colour	  ڕەنگ	ڕەنگکردن												
colouring														
coma	  کۆما	نووسن	متی											
comatoseness														
comb	  شانەی پرچ	پۆپنەی کەڵەشێر												
combat														
combination	  یەکێتی													
combine	  پەیوەستکردن	ڕەگەڵخستن	خستنەپاڵ	پێگەیاندن	پەیوەستبوون	ڕەگەڵکەوتن	تێکەڵکردن	کۆمپا	کۆمباین(ماشێنی دروێنە و گێرە)					
combining														
combust														
come	  هاتن	گەیشتن	ڕوودان											
comestible														
comfort	  ڕاحەتی	خۆشی												
comfortableness														
coming	  داهاتوو:ئایندە	دێت												
command	  فەرمان													
commandeer														
commandment														
commence	  دەست پێکردن	دەست پێکران												
commencement	  بەرایی													
commendation	  چاکە													
comment	  بۆچوون	لێدوان	سەرنج	تێبینی										
commerce	  بازرگانی													
commercialism														
commingle														
comminute														
commissariat														
commission	  لیژنە	لیژنەی لێکۆڵینەوە	کۆمیسۆن											
commissioning														
commit														
commitment														
committee														
commix														
commodity	  کەلوپەل													
